"Year" "Geo" "Age" "Sex" "Pop"
2016 9774 "80" 2 2079
2016 9774 "85" 1 661
2016 9774 "85" 2 1293
2016 9774 "90" 1 221
2016 9774 "90" 2 701
2016 9775 "60" 1 5028
2016 9775 "60" 2 5450
2016 9775 "65" 1 4377
2016 9775 "65" 2 4640
2016 9775 "70" 1 3500
2016 9775 "70" 2 3964
2016 9775 "75" 1 3879
2016 9775 "75" 2 4639
2016 9775 "80" 1 2090
2016 9775 "80" 2 2868
2016 9775 "85" 1 1077
2016 9775 "85" 2 1810
2016 9775 "90" 1 302
2016 9775 "90" 2 1041
2016 9776 "60" 1 2377
2016 9776 "60" 2 2400
2016 9776 "65" 1 2134
2016 9776 "65" 2 2359
2016 9776 "70" 1 1899
2016 9776 "70" 2 2135
2016 9776 "75" 1 2097
2016 9776 "75" 2 2438
2016 9776 "80" 1 1137
2016 9776 "80" 2 1561
2016 9776 "85" 1 565
2016 9776 "85" 2 980
2016 9776 "90" 1 215
2016 9776 "90" 2 640
2016 9777 "60" 1 4247
2016 9777 "60" 2 4375
2016 9777 "65" 1 3881
2016 9777 "65" 2 3917
2016 9777 "70" 1 3106
2016 9777 "70" 2 3240
2016 9777 "75" 1 3228
2016 9777 "75" 2 3688
2016 9777 "80" 1 1704
2016 9777 "80" 2 2306
2016 9777 "85" 1 895
2016 9777 "85" 2 1451
2016 9777 "90" 1 363
2016 9777 "90" 2 967
2016 9778 "60" 1 4314
2016 9778 "60" 2 4313
2016 9778 "65" 1 3818
2016 9778 "65" 2 3867
2016 9778 "70" 1 2912
2016 9778 "70" 2 3252
2016 9778 "75" 1 3297
2016 9778 "75" 2 3960
2016 9778 "80" 1 1850
2016 9778 "80" 2 2543
2016 9778 "85" 1 951
2016 9778 "85" 2 1615
2016 9778 "90" 1 329
2016 9778 "90" 2 1006
2016 9779 "60" 1 4178
2016 9779 "60" 2 4127
2016 9779 "65" 1 3430
2016 9779 "65" 2 3447
2016 9779 "70" 1 2479
2016 9779 "70" 2 2694
2016 9779 "75" 1 2976
2016 9779 "75" 2 3434
2016 9779 "80" 1 1588
2016 9779 "80" 2 2306
2016 9779 "85" 1 778
2016 9779 "85" 2 1476
2016 9779 "90" 1 257
2016 9779 "90" 2 866
2016 9780 "60" 1 4663
2016 9780 "60" 2 4948
2016 9780 "65" 1 4335
2016 9780 "65" 2 4760
2016 9780 "70" 1 3757
2016 9780 "70" 2 3997
2016 9780 "75" 1 3939
2016 9780 "75" 2 4596
2016 9780 "80" 1 2112
2016 9780 "80" 2 2772
2016 9780 "85" 1 1005
2016 9780 "85" 2 1763
2016 9780 "90" 1 364
2016 9780 "90" 2 1090
2016 10041 "60" 1 11138
2016 10041 "60" 2 11768
2016 10041 "65" 1 9829
2016 10041 "65" 2 10774
2016 10041 "70" 1 6647
2016 10041 "70" 2 7738
2016 10041 "75" 1 7665
2016 10041 "75" 2 10298
2016 10041 "80" 1 4696
2016 10041 "80" 2 7039
2016 10041 "85" 1 2204
2016 10041 "85" 2 4307
2016 10041 "90" 1 745
2016 10041 "90" 2 2540
2016 10042 "60" 1 3952
2016 10042 "60" 2 3905
2016 10042 "65" 1 3159
2016 10042 "65" 2 3194
2016 10042 "70" 1 1864
2016 10042 "70" 2 2178
2016 10042 "75" 1 2448
2016 10042 "75" 2 3214
2016 10042 "80" 1 1473
2016 10042 "80" 2 2179
2016 10042 "85" 1 677
2016 10042 "85" 2 1294
2016 10042 "90" 1 236
2016 10042 "90" 2 685
2016 10043 "60" 1 4888
2016 10043 "60" 2 5121
2016 10043 "65" 1 4286
2016 10043 "65" 2 4333
2016 10043 "70" 1 2709
2016 10043 "70" 2 3244
2016 10043 "75" 1 3486
2016 10043 "75" 2 4498
2016 10043 "80" 1 2083
2016 10043 "80" 2 3164
2016 10043 "85" 1 945
2016 10043 "85" 2 1816
2016 10043 "90" 1 279
2016 10043 "90" 2 995
2016 10044 "60" 1 7442
2016 10044 "60" 2 7572
2016 10044 "65" 1 6192
2016 10044 "65" 2 6353
2016 10044 "70" 1 3845
2016 10044 "70" 2 4455
2016 10044 "75" 1 4833
2016 10044 "75" 2 6421
2016 10044 "80" 1 3005
2016 10044 "80" 2 4512
2016 10044 "85" 1 1379
2016 10044 "85" 2 2670
2016 10044 "90" 1 420
2016 10044 "90" 2 1421
2016 10045 "60" 1 5229
2016 10045 "60" 2 5562
2016 10045 "65" 1 4475
2016 10045 "65" 2 4733
2016 10045 "70" 1 2999
2016 10045 "70" 2 3521
2016 10045 "75" 1 3685
2016 10045 "75" 2 4830
2016 10045 "80" 1 2362
2016 10045 "80" 2 3433
2016 10045 "85" 1 1209
2016 10045 "85" 2 2140
2016 10045 "90" 1 420
2016 10045 "90" 2 1168
2016 10046 "60" 1 3544
2016 10046 "60" 2 3486
2016 10046 "65" 1 2852
2016 10046 "65" 2 2899
2016 10046 "70" 1 1806
2016 10046 "70" 2 2001
2016 10046 "75" 1 2329
2016 10046 "75" 2 2770
2016 10046 "80" 1 1443
2016 10046 "80" 2 1978
2016 10046 "85" 1 659
2016 10046 "85" 2 1208
2016 10046 "90" 1 228
2016 10046 "90" 2 673
2016 11000 "60" 1 93918
2016 11000 "60" 2 101962
2016 11000 "65" 1 82779
2016 11000 "65" 2 96287
2016 11000 "70" 1 73424
2016 11000 "70" 2 85862
2016 11000 "75" 1 74958
2016 11000 "75" 2 96710
2016 11000 "80" 1 40130
2016 11000 "80" 2 59489
2016 11000 "85" 1 17269
2016 11000 "85" 2 32824
2016 11000 "90" 1 5926
2016 11000 "90" 2 21381
2016 12051 "60" 1 2619
2016 12051 "60" 2 2784
2016 12051 "65" 1 1989
2016 12051 "65" 2 2209
2016 12051 "70" 1 1839
2016 12051 "70" 2 2267
2016 12051 "75" 1 2450
2016 12051 "75" 2 3070
2016 12051 "80" 1 1244
2016 12051 "80" 2 1949
2016 12051 "85" 1 566
2016 12051 "85" 2 1093
2016 12051 "90" 1 153
2016 12051 "90" 2 572
2016 12052 "60" 1 3531
2016 12052 "60" 2 4052
2016 12052 "65" 1 2728
2016 12052 "65" 2 3135
2016 12052 "70" 1 2211
2016 12052 "70" 2 2797
2016 12052 "75" 1 2803
2016 12052 "75" 2 3749
2016 12052 "80" 1 1622
2016 12052 "80" 2 2437
2016 12052 "85" 1 716
2016 12052 "85" 2 1326
2016 12052 "90" 1 176
2016 12052 "90" 2 751
2016 12053 "60" 1 2338
2016 12053 "60" 2 2448
2016 12053 "65" 1 1751
2016 12053 "65" 2 1934
2016 12053 "70" 1 1187
2016 12053 "70" 2 1484
2016 12053 "75" 1 1609
2016 12053 "75" 2 2287
2016 12053 "80" 1 956
2016 12053 "80" 2 1456
2016 12053 "85" 1 399
2016 12053 "85" 2 853
2016 12053 "90" 1 110
2016 12053 "90" 2 396
2016 12054 "60" 1 4692
2016 12054 "60" 2 5285
2016 12054 "65" 1 3696
2016 12054 "65" 2 4295
2016 12054 "70" 1 3113
2016 12054 "70" 2 3866
2016 12054 "75" 1 3628
2016 12054 "75" 2 5051
2016 12054 "80" 1 2256
2016 12054 "80" 2 3353
2016 12054 "85" 1 1051
2016 12054 "85" 2 1921
2016 12054 "90" 1 323
2016 12054 "90" 2 1004
2016 12060 "60" 1 7004
2016 12060 "60" 2 7238
2016 12060 "65" 1 5405
2016 12060 "65" 2 5543
2016 12060 "70" 1 4068
2016 12060 "70" 2 4538
2016 12060 "75" 1 4932
2016 12060 "75" 2 5841
2016 12060 "80" 1 2606
2016 12060 "80" 2 3643
2016 12060 "85" 1 1053
2016 12060 "85" 2 2069
2016 12060 "90" 1 286
2016 12060 "90" 2 1072
2016 12061 "60" 1 6247
2016 12061 "60" 2 6306
2016 12061 "65" 1 4657
2016 12061 "65" 2 4826
2016 12061 "70" 1 3728
2016 12061 "70" 2 4338
2016 12061 "75" 1 4794
2016 12061 "75" 2 5732
2016 12061 "80" 1 2655
2016 12061 "80" 2 3716
2016 12061 "85" 1 1146
2016 12061 "85" 2 2073
2016 12061 "90" 1 321
2016 12061 "90" 2 1081
2016 12062 "60" 1 4605
2016 12062 "60" 2 4599
2016 12062 "65" 1 3245
2016 12062 "65" 2 3539
2016 12062 "70" 1 2567
2016 12062 "70" 2 3021
2016 12062 "75" 1 3297
2016 12062 "75" 2 4219
2016 12062 "80" 1 1778
2016 12062 "80" 2 2813
2016 12062 "85" 1 731
2016 12062 "85" 2 1661
2016 12062 "90" 1 215
2016 12062 "90" 2 823
2016 12063 "60" 1 5748
2016 12063 "60" 2 5805
2016 12063 "65" 1 4356
2016 12063 "65" 2 4565
2016 12063 "70" 1 3472
2016 12063 "70" 2 4044
2016 12063 "75" 1 4172
2016 12063 "75" 2 5164
2016 12063 "80" 1 2216
2016 12063 "80" 2 3131
2016 12063 "85" 1 835
2016 12063 "85" 2 1677
2016 12063 "90" 1 246
2016 12063 "90" 2 880
2016 12064 "60" 1 7936
2016 12064 "60" 2 7774
2016 12064 "65" 1 5694
2016 12064 "65" 2 5867
2016 12064 "70" 1 4026
2016 12064 "70" 2 4509
2016 12064 "75" 1 5070
2016 12064 "75" 2 6364
2016 12064 "80" 1 3111
2016 12064 "80" 2 4381
2016 12064 "85" 1 1275
2016 12064 "85" 2 2385
2016 12064 "90" 1 351
2016 12064 "90" 2 1163
2016 12065 "60" 1 7665
2016 12065 "60" 2 7752
2016 12065 "65" 1 5652
2016 12065 "65" 2 6009
2016 12065 "70" 1 4664
2016 12065 "70" 2 5192
2016 12065 "75" 1 5402
2016 12065 "75" 2 6808
2016 12065 "80" 1 3028
2016 12065 "80" 2 4275
2016 12065 "85" 1 1256
2016 12065 "85" 2 2311
2016 12065 "90" 1 302
2016 12065 "90" 2 1235
2016 12066 "60" 1 4535
2016 12066 "60" 2 4793
2016 12066 "65" 1 3583
2016 12066 "65" 2 3863
2016 12066 "70" 1 2701
2016 12066 "70" 2 3591
2016 12066 "75" 1 3682
2016 12066 "75" 2 4967
2016 12066 "80" 1 1959
2016 12066 "80" 2 3033
2016 12066 "85" 1 783
2016 12066 "85" 2 1833
2016 12066 "90" 1 213
2016 12066 "90" 2 851
2016 12067 "60" 1 7504
2016 12067 "60" 2 7676
2016 12067 "65" 1 5356
2016 12067 "65" 2 5762
2016 12067 "70" 1 4195
2016 12067 "70" 2 4866
2016 12067 "75" 1 5410
2016 12067 "75" 2 6775
2016 12067 "80" 1 2992
2016 12067 "80" 2 4435
2016 12067 "85" 1 1295
2016 12067 "85" 2 2430
2016 12067 "90" 1 353
2016 12067 "90" 2 1138
2016 12068 "60" 1 4365
2016 12068 "60" 2 4388
2016 12068 "65" 1 3066
2016 12068 "65" 2 3177
2016 12068 "70" 1 2250
2016 12068 "70" 2 2420
2016 12068 "75" 1 2725
2016 12068 "75" 2 3520
2016 12068 "80" 1 1551
2016 12068 "80" 2 2375
2016 12068 "85" 1 644
2016 12068 "85" 2 1372
2016 12068 "90" 1 188
2016 12068 "90" 2 698
2016 12069 "60" 1 8197
2016 12069 "60" 2 8012
2016 12069 "65" 1 5947
2016 12069 "65" 2 5988
2016 12069 "70" 1 4577
2016 12069 "70" 2 5031
2016 12069 "75" 1 5250
2016 12069 "75" 2 6428
2016 12069 "80" 1 2880
2016 12069 "80" 2 4133
2016 12069 "85" 1 1315
2016 12069 "85" 2 2397
2016 12069 "90" 1 381
2016 12069 "90" 2 1304
2016 12070 "60" 1 3385
2016 12070 "60" 2 3396
2016 12070 "65" 1 2513
2016 12070 "65" 2 2691
2016 12070 "70" 1 1768
2016 12070 "70" 2 2182
2016 12070 "75" 1 2457
2016 12070 "75" 2 3225
2016 12070 "80" 1 1400
2016 12070 "80" 2 2106
2016 12070 "85" 1 616
2016 12070 "85" 2 1172
2016 12070 "90" 1 154
2016 12070 "90" 2 649
2016 12071 "60" 1 5468
2016 12071 "60" 2 5396
2016 12071 "65" 1 3799
2016 12071 "65" 2 4023
2016 12071 "70" 1 2815
2016 12071 "70" 2 3331
2016 12071 "75" 1 3508
2016 12071 "75" 2 4586
2016 12071 "80" 1 1943
2016 12071 "80" 2 2934
2016 12071 "85" 1 822
2016 12071 "85" 2 1777
2016 12071 "90" 1 248
2016 12071 "90" 2 921
2016 12072 "60" 1 6005
2016 12072 "60" 2 5976
2016 12072 "65" 1 4503
2016 12072 "65" 2 4586
2016 12072 "70" 1 3499
2016 12072 "70" 2 4029
2016 12072 "75" 1 4255
2016 12072 "75" 2 5517
2016 12072 "80" 1 2302
2016 12072 "80" 2 3442
2016 12072 "85" 1 967
2016 12072 "85" 2 1920
2016 12072 "90" 1 283
2016 12072 "90" 2 1060
2016 12073 "60" 1 5287
2016 12073 "60" 2 5388
2016 12073 "65" 1 4083
2016 12073 "65" 2 4329
2016 12073 "70" 1 2786
2016 12073 "70" 2 3269
2016 12073 "75" 1 3644
2016 12073 "75" 2 4876
2016 12073 "80" 1 2096
2016 12073 "80" 2 3121
2016 12073 "85" 1 865
2016 12073 "85" 2 1674
2016 12073 "90" 1 187
2016 12073 "90" 2 831
2016 13003 "60" 1 6381
2016 13003 "60" 2 7192
2016 13003 "65" 1 4962
2016 13003 "65" 2 6013
2016 13003 "70" 1 4215
2016 13003 "70" 2 5503
2016 13003 "75" 1 5732
2016 13003 "75" 2 7957
2016 13003 "80" 1 3231
2016 13003 "80" 2 4924
2016 13003 "85" 1 1419
2016 13003 "85" 2 2666
2016 13003 "90" 1 358
2016 13003 "90" 2 1278
2016 13004 "60" 1 3304
2016 13004 "60" 2 3803
2016 13004 "65" 1 2690
2016 13004 "65" 2 3117
2016 13004 "70" 1 2012
2016 13004 "70" 2 2642
2016 13004 "75" 1 2656
2016 13004 "75" 2 3609
2016 13004 "80" 1 1407
2016 13004 "80" 2 2335
2016 13004 "85" 1 668
2016 13004 "85" 2 1412
2016 13004 "90" 1 212
2016 13004 "90" 2 859
2016 13071 "60" 1 11318
2016 13071 "60" 2 11868
2016 13071 "65" 1 8317
2016 13071 "65" 2 8838
2016 13071 "70" 1 5407
2016 13071 "70" 2 6340
2016 13071 "75" 1 7065
2016 13071 "75" 2 9493
2016 13071 "80" 1 4085
2016 13071 "80" 2 6775
2016 13071 "85" 1 1644
2016 13071 "85" 2 3619
2016 13071 "90" 1 425
2016 13071 "90" 2 1688
2016 13072 "60" 1 9188
2016 13072 "60" 2 9134
2016 13072 "65" 1 6619
2016 13072 "65" 2 6816
2016 13072 "70" 1 4538
2016 13072 "70" 2 5074
2016 13072 "75" 1 5498
2016 13072 "75" 2 6828
2016 13072 "80" 1 2992
2016 13072 "80" 2 4520
2016 13072 "85" 1 1248
2016 13072 "85" 2 2593
2016 13072 "90" 1 359
2016 13072 "90" 2 1316
2016 13073 "60" 1 9461
2016 13073 "60" 2 9823
2016 13073 "65" 1 7015
2016 13073 "65" 2 7417
2016 13073 "70" 1 4945
2016 13073 "70" 2 5786
2016 13073 "75" 1 6564
2016 13073 "75" 2 8721
2016 13073 "80" 1 3643
2016 13073 "80" 2 5656
2016 13073 "85" 1 1550
2016 13073 "85" 2 3020
2016 13073 "90" 1 351
2016 13073 "90" 2 1342
2016 13074 "60" 1 6333
2016 13074 "60" 2 6255
2016 13074 "65" 1 4696
2016 13074 "65" 2 4999
2016 13074 "70" 1 3143
2016 13074 "70" 2 3554
2016 13074 "75" 1 3892
2016 13074 "75" 2 5046
2016 13074 "80" 1 2194
2016 13074 "80" 2 3451
2016 13074 "85" 1 930
2016 13074 "85" 2 2001
2016 13074 "90" 1 239
2016 13074 "90" 2 952
2016 13075 "60" 1 9980
2016 13075 "60" 2 10160
2016 13075 "65" 1 7471
2016 13075 "65" 2 7659
2016 13075 "70" 1 4918
2016 13075 "70" 2 5501
2016 13075 "75" 1 6235
2016 13075 "75" 2 8368
2016 13075 "80" 1 3829
2016 13075 "80" 2 6000
2016 13075 "85" 1 1531
2016 13075 "85" 2 3280
2016 13075 "90" 1 393
2016 13075 "90" 2 1568
2016 13076 "60" 1 9298
2016 13076 "60" 2 9313
2016 13076 "65" 1 6721
2016 13076 "65" 2 6652
2016 13076 "70" 1 4327
2016 13076 "70" 2 4742
2016 13076 "75" 1 5307
2016 13076 "75" 2 6947
2016 13076 "80" 1 2931
2016 13076 "80" 2 4803
2016 13076 "85" 1 1188
2016 13076 "85" 2 2635
2016 13076 "90" 1 287
2016 13076 "90" 2 1272
2016 14511 "60" 1 7935
2016 14511 "60" 2 9312
2016 14511 "65" 1 7652
2016 14511 "65" 2 9077
2016 14511 "70" 1 6657
2016 14511 "70" 2 8123
2016 14511 "75" 1 7435
2016 14511 "75" 2 9605
2016 14511 "80" 1 3919
2016 14511 "80" 2 6005
2016 14511 "85" 1 1912
2016 14511 "85" 2 4076
2016 14511 "90" 1 631
2016 14511 "90" 2 2351
2016 14521 "60" 1 14891
2016 14521 "60" 2 15654
2016 14521 "65" 1 13405
2016 14521 "65" 2 14170
2016 14521 "70" 1 8573
2016 14521 "70" 2 9738
2016 14521 "75" 1 9283
2016 14521 "75" 2 12931
2016 14521 "80" 1 5714
2016 14521 "80" 2 9271
2016 14521 "85" 1 2844
2016 14521 "85" 2 5931
2016 14521 "90" 1 919
2016 14521 "90" 2 3199
2016 14522 "60" 1 12409
2016 14522 "60" 2 12714
2016 14522 "65" 1 10210
2016 14522 "65" 2 10961
2016 14522 "70" 1 7848
2016 14522 "70" 2 9081
2016 14522 "75" 1 9116
2016 14522 "75" 2 11714
2016 14522 "80" 1 5403
2016 14522 "80" 2 8102
2016 14522 "85" 1 2594
2016 14522 "85" 2 5428
2016 14522 "90" 1 849
2016 14522 "90" 2 2905
2016 14523 "60" 1 9159
2016 14523 "60" 2 9877
2016 14523 "65" 1 7830
2016 14523 "65" 2 8960
2016 14523 "70" 1 6427
2016 14523 "70" 2 7668
2016 14523 "75" 1 7282
2016 14523 "75" 2 9563
2016 14523 "80" 1 3985
2016 14523 "80" 2 6429
2016 14523 "85" 1 1819
2016 14523 "85" 2 4054
2016 14523 "90" 1 582
2016 14523 "90" 2 2356
2016 14524 "60" 1 12453
2016 14524 "60" 2 13408
2016 14524 "65" 1 10766
2016 14524 "65" 2 12047
2016 14524 "70" 1 8728
2016 14524 "70" 2 10569
2016 14524 "75" 1 9737
2016 14524 "75" 2 12710
2016 14524 "80" 1 5493
2016 14524 "80" 2 8784
2016 14524 "85" 1 2656
2016 14524 "85" 2 5535
2016 14524 "90" 1 853
2016 14524 "90" 2 3350
2016 14612 "60" 1 13757
2016 14612 "60" 2 15497
2016 14612 "65" 1 11977
2016 14612 "65" 2 14522
2016 14612 "70" 1 11574
2016 14612 "70" 2 14460
2016 14612 "75" 1 13709
2016 14612 "75" 2 17759
2016 14612 "80" 1 8031
2016 14612 "80" 2 10949
2016 14612 "85" 1 3741
2016 14612 "85" 2 6722
2016 14612 "90" 1 1239
2016 14612 "90" 2 4250
2016 14625 "60" 1 12190
2016 14625 "60" 2 12488
2016 14625 "65" 1 9448
2016 14625 "65" 2 9915
2016 14625 "70" 1 7167
2016 14625 "70" 2 8745
2016 14625 "75" 1 9269
2016 14625 "75" 2 11831
2016 14625 "80" 1 5279
2016 14625 "80" 2 8075
2016 14625 "85" 1 2361
2016 14625 "85" 2 4866
2016 14625 "90" 1 728
2016 14625 "90" 2 2598
2016 14626 "60" 1 10686
2016 14626 "60" 2 10727
2016 14626 "65" 1 8559
2016 14626 "65" 2 9373
2016 14626 "70" 1 6755
2016 14626 "70" 2 7928
2016 14626 "75" 1 8293
2016 14626 "75" 2 10717
2016 14626 "80" 1 4786
2016 14626 "80" 2 7066
2016 14626 "85" 1 2206
2016 14626 "85" 2 4666
2016 14626 "90" 1 718
2016 14626 "90" 2 2677
2016 14627 "60" 1 9411
2016 14627 "60" 2 9577
2016 14627 "65" 1 7101
2016 14627 "65" 2 7850
2016 14627 "70" 1 5980
2016 14627 "70" 2 7309
2016 14627 "75" 1 7426
2016 14627 "75" 2 9419
2016 14627 "80" 1 4305
2016 14627 "80" 2 6250
2016 14627 "85" 1 2025
2016 14627 "85" 2 4007
2016 14627 "90" 1 619
2016 14627 "90" 2 2243
2016 14628 "60" 1 9235
2016 14628 "60" 2 9566
2016 14628 "65" 1 7579
2016 14628 "65" 2 8214
2016 14628 "70" 1 6479
2016 14628 "70" 2 7514
2016 14628 "75" 1 7501
2016 14628 "75" 2 9325
2016 14628 "80" 1 4212
2016 14628 "80" 2 6024
2016 14628 "85" 1 1867
2016 14628 "85" 2 3831
2016 14628 "90" 1 654
2016 14628 "90" 2 2348
2016 14713 "60" 1 14488
2016 14713 "60" 2 16183
2016 14713 "65" 1 12062
2016 14713 "65" 2 14536
2016 14713 "70" 1 11318
2016 14713 "70" 2 14334
2016 14713 "75" 1 13249
2016 14713 "75" 2 17906
2016 14713 "80" 1 7544
2016 14713 "80" 2 11457
2016 14713 "85" 1 3540
2016 14713 "85" 2 6895
2016 14713 "90" 1 1151
2016 14713 "90" 2 4197
2016 14729 "60" 1 10101
2016 14729 "60" 2 10425
2016 14729 "65" 1 8125
2016 14729 "65" 2 8657
2016 14729 "70" 1 6297
2016 14729 "70" 2 7689
2016 14729 "75" 1 7322
2016 14729 "75" 2 9450
2016 14729 "80" 1 4065
2016 14729 "80" 2 6145
2016 14729 "85" 1 1845
2016 14729 "85" 2 3917
2016 14729 "90" 1 558
2016 14729 "90" 2 2134
2016 14730 "60" 1 8191
2016 14730 "60" 2 8134
2016 14730 "65" 1 5848
2016 14730 "65" 2 6311
2016 14730 "70" 1 4488
2016 14730 "70" 2 5281
2016 14730 "75" 1 5490
2016 14730 "75" 2 7212
2016 14730 "80" 1 3115
2016 14730 "80" 2 4814
2016 14730 "85" 1 1423
2016 14730 "85" 2 3030
2016 14730 "90" 1 424
2016 14730 "90" 2 1573
2016 15001 "60" 1 3110
2016 15001 "60" 2 3489
2016 15001 "65" 1 2692
2016 15001 "65" 2 3158
2016 15001 "70" 1 2501
2016 15001 "70" 2 2991
2016 15001 "75" 1 2970
2016 15001 "75" 2 3730
2016 15001 "80" 1 1654
2016 15001 "80" 2 2430
2016 15001 "85" 1 651
2016 15001 "85" 2 1311
2016 15001 "90" 1 193
2016 15001 "90" 2 776
2016 15002 "60" 1 7013
2016 15002 "60" 2 8317
2016 15002 "65" 1 6125
2016 15002 "65" 2 7680
2016 15002 "70" 1 5811
2016 15002 "70" 2 7226
2016 15002 "75" 1 6132
2016 15002 "75" 2 8331
2016 15002 "80" 1 3289
2016 15002 "80" 2 5143
2016 15002 "85" 1 1459
2016 15002 "85" 2 3170
2016 15002 "90" 1 466
2016 15002 "90" 2 1797
2016 15003 "60" 1 7113
2016 15003 "60" 2 8255
2016 15003 "65" 1 6076
2016 15003 "65" 2 7598
2016 15003 "70" 1 5543
2016 15003 "70" 2 6973
2016 15003 "75" 1 6414
2016 15003 "75" 2 8671
2016 15003 "80" 1 3435
2016 15003 "80" 2 5428
2016 15003 "85" 1 1455
2016 15003 "85" 2 3076
2016 15003 "90" 1 482
2016 15003 "90" 2 1723
2016 15081 "60" 1 3546
2016 15081 "60" 2 3447
2016 15081 "65" 1 2460
2016 15081 "65" 2 2606
2016 15081 "70" 1 1684
2016 15081 "70" 2 2034
2016 15081 "75" 1 2268
2016 15081 "75" 2 2995
2016 15081 "80" 1 1209
2016 15081 "80" 2 2069
2016 15081 "85" 1 564
2016 15081 "85" 2 1127
2016 15081 "90" 1 147
2016 15081 "90" 2 572
2016 15082 "60" 1 6916
2016 15082 "60" 2 7099
2016 15082 "65" 1 5187
2016 15082 "65" 2 5738
2016 15082 "70" 1 4062
2016 15082 "70" 2 5024
2016 15082 "75" 1 4977
2016 15082 "75" 2 6535
2016 15082 "80" 1 2575
2016 15082 "80" 2 4216
2016 15082 "85" 1 1122
2016 15082 "85" 2 2516
2016 15082 "90" 1 298
2016 15082 "90" 2 1288
2016 15083 "60" 1 7281
2016 15083 "60" 2 7275
2016 15083 "65" 1 5401
2016 15083 "65" 2 5475
2016 15083 "70" 1 3613
2016 15083 "70" 2 4088
2016 15083 "75" 1 4312
2016 15083 "75" 2 5455
2016 15083 "80" 1 2252
2016 15083 "80" 2 3803
2016 15083 "85" 1 960
2016 15083 "85" 2 2220
2016 15083 "90" 1 281
2016 15083 "90" 2 1104
2016 15084 "60" 1 7581
2016 15084 "60" 2 7816
2016 15084 "65" 1 5693
2016 15084 "65" 2 6151
2016 15084 "70" 1 4546
2016 15084 "70" 2 5380
2016 15084 "75" 1 5517
2016 15084 "75" 2 7320
2016 15084 "80" 1 3108
2016 15084 "80" 2 5048
2016 15084 "85" 1 1388
2016 15084 "85" 2 3167
2016 15084 "90" 1 376
2016 15084 "90" 2 1540
2016 15085 "60" 1 8940
2016 15085 "60" 2 9314
2016 15085 "65" 1 7219
2016 15085 "65" 2 7975
2016 15085 "70" 1 5634
2016 15085 "70" 2 6696
2016 15085 "75" 1 6476
2016 15085 "75" 2 8548
2016 15085 "80" 1 3422
2016 15085 "80" 2 5482
2016 15085 "85" 1 1522
2016 15085 "85" 2 3463
2016 15085 "90" 1 496
2016 15085 "90" 2 1855
2016 15086 "60" 1 3869
2016 15086 "60" 2 3849
2016 15086 "65" 1 2836
2016 15086 "65" 2 2971
2016 15086 "70" 1 2066
2016 15086 "70" 2 2438
2016 15086 "75" 1 2540
2016 15086 "75" 2 3311
2016 15086 "80" 1 1376
2016 15086 "80" 2 2264
2016 15086 "85" 1 607
2016 15086 "85" 2 1247
2016 15086 "90" 1 178
2016 15086 "90" 2 686
2016 15087 "60" 1 6111
2016 15087 "60" 2 6197
2016 15087 "65" 1 4756
2016 15087 "65" 2 5288
2016 15087 "70" 1 3774
2016 15087 "70" 2 4398
2016 15087 "75" 1 4458
2016 15087 "75" 2 5719
2016 15087 "80" 1 2418
2016 15087 "80" 2 3910
2016 15087 "85" 1 1087
2016 15087 "85" 2 2311
2016 15087 "90" 1 304
2016 15087 "90" 2 1082
2016 15088 "60" 1 7744
2016 15088 "60" 2 8014
2016 15088 "65" 1 6141
2016 15088 "65" 2 6471
2016 15088 "70" 1 4542
2016 15088 "70" 2 5203
2016 15088 "75" 1 5011
2016 15088 "75" 2 6359
2016 15088 "80" 1 2619
2016 15088 "80" 2 4140
2016 15088 "85" 1 1168
2016 15088 "85" 2 2618
2016 15088 "90" 1 324
2016 15088 "90" 2 1156
2016 15089 "60" 1 7911
2016 15089 "60" 2 8194
2016 15089 "65" 1 6126
2016 15089 "65" 2 6908
2016 15089 "70" 1 5026
2016 15089 "70" 2 6121
2016 15089 "75" 1 5929
2016 15089 "75" 2 7825
2016 15089 "80" 1 3067
2016 15089 "80" 2 5043
2016 15089 "85" 1 1291
2016 15089 "85" 2 3051
2016 15089 "90" 1 393
2016 15089 "90" 2 1604
2016 15090 "60" 1 4857
2016 15090 "60" 2 4812
2016 15090 "65" 1 3435
2016 15090 "65" 2 3704
2016 15090 "70" 1 2612
2016 15090 "70" 2 3013
2016 15090 "75" 1 3140
2016 15090 "75" 2 4078
2016 15090 "80" 1 1689
2016 15090 "80" 2 2761
2016 15090 "85" 1 703
2016 15090 "85" 2 1481
2016 15090 "90" 1 222
2016 15090 "90" 2 779
2016 15091 "60" 1 5408
2016 15091 "60" 2 5687
2016 15091 "65" 1 4220
2016 15091 "65" 2 4486
2016 15091 "70" 1 3270
2016 15091 "70" 2 3975
2016 15091 "75" 1 4029
2016 15091 "75" 2 5308
2016 15091 "80" 1 2160
2016 15091 "80" 2 3460
2016 15091 "85" 1 897
2016 15091 "85" 2 1949
2016 15091 "90" 1 236
2016 15091 "90" 2 972
2016 16051 "60" 1 6634
2016 16051 "60" 2 7526
2016 16051 "65" 1 5560
2016 16051 "65" 2 6366
2016 16051 "70" 1 4575
2016 16051 "70" 2 5621
2016 16051 "75" 1 5085
2016 16051 "75" 2 6684
2016 16051 "80" 1 2741
2016 16051 "80" 2 4143
