"Date"	"Gender"	"geogcode"	"Age"	"value type"	"value"	"flag"
"2014"	"Male"	"E09000021"	"Aged 75-79"	"number"	1771	""
"2014"	"Male"	"E09000021"	"Aged 80-84"	"number"	1298	""
"2014"	"Male"	"E09000021"	"Age 85"	"number"	187	""
"2014"	"Male"	"E09000021"	"Age 86"	"number"	211	""
"2014"	"Male"	"E09000021"	"Age 87"	"number"	137	""
"2014"	"Male"	"E09000021"	"Age 88"	"number"	142	""
"2014"	"Male"	"E09000021"	"Age 89"	"number"	106	""
"2014"	"Male"	"E09000021"	"Aged 90+"	"number"	392	""
"2014"	"Male"	"E09000024"	"Aged 60-64"	"number"	3958	""
"2014"	"Male"	"E09000024"	"Aged 65-69"	"number"	3548	""
"2014"	"Male"	"E09000024"	"Aged 70-74"	"number"	2547	""
"2014"	"Male"	"E09000024"	"Aged 75-79"	"number"	2097	""
"2014"	"Male"	"E09000024"	"Aged 80-84"	"number"	1517	""
"2014"	"Male"	"E09000024"	"Age 85"	"number"	197	""
"2014"	"Male"	"E09000024"	"Age 86"	"number"	178	""
"2014"	"Male"	"E09000024"	"Age 87"	"number"	168	""
"2014"	"Male"	"E09000024"	"Age 88"	"number"	121	""
"2014"	"Male"	"E09000024"	"Age 89"	"number"	100	""
"2014"	"Male"	"E09000024"	"Aged 90+"	"number"	382	""
"2014"	"Male"	"E09000026"	"Aged 60-64"	"number"	6232	""
"2014"	"Male"	"E09000026"	"Aged 65-69"	"number"	5197	""
"2014"	"Male"	"E09000026"	"Aged 70-74"	"number"	3667	""
"2014"	"Male"	"E09000026"	"Aged 75-79"	"number"	3015	""
"2014"	"Male"	"E09000026"	"Aged 80-84"	"number"	2188	""
"2014"	"Male"	"E09000026"	"Age 85"	"number"	316	""
"2014"	"Male"	"E09000026"	"Age 86"	"number"	278	""
"2014"	"Male"	"E09000026"	"Age 87"	"number"	234	""
"2014"	"Male"	"E09000026"	"Age 88"	"number"	227	""
"2014"	"Male"	"E09000026"	"Age 89"	"number"	182	""
"2014"	"Male"	"E09000026"	"Aged 90+"	"number"	588	""
"2014"	"Male"	"E09000027"	"Aged 60-64"	"number"	4545	""
"2014"	"Male"	"E09000027"	"Aged 65-69"	"number"	4417	""
"2014"	"Male"	"E09000027"	"Aged 70-74"	"number"	2936	""
"2014"	"Male"	"E09000027"	"Aged 75-79"	"number"	2130	""
"2014"	"Male"	"E09000027"	"Aged 80-84"	"number"	1551	""
"2014"	"Male"	"E09000027"	"Age 85"	"number"	224	""
"2014"	"Male"	"E09000027"	"Age 86"	"number"	184	""
"2014"	"Male"	"E09000027"	"Age 87"	"number"	189	""
"2014"	"Male"	"E09000027"	"Age 88"	"number"	174	""
"2014"	"Male"	"E09000027"	"Age 89"	"number"	131	""
"2014"	"Male"	"E09000027"	"Aged 90+"	"number"	468	""
"2014"	"Male"	"E09000029"	"Aged 60-64"	"number"	4574	""
"2014"	"Male"	"E09000029"	"Aged 65-69"	"number"	4393	""
"2014"	"Male"	"E09000029"	"Aged 70-74"	"number"	2984	""
"2014"	"Male"	"E09000029"	"Aged 75-79"	"number"	2501	""
"2014"	"Male"	"E09000029"	"Aged 80-84"	"number"	1793	""
"2014"	"Male"	"E09000029"	"Age 85"	"number"	268	""
"2014"	"Male"	"E09000029"	"Age 86"	"number"	238	""
"2014"	"Male"	"E09000029"	"Age 87"	"number"	194	""
"2014"	"Male"	"E09000029"	"Age 88"	"number"	165	""
"2014"	"Male"	"E09000029"	"Age 89"	"number"	144	""
"2014"	"Male"	"E09000029"	"Aged 90+"	"number"	451	""
"2014"	"Male"	"E09000031"	"Aged 60-64"	"number"	4716	""
"2014"	"Male"	"E09000031"	"Aged 65-69"	"number"	4051	""
"2014"	"Male"	"E09000031"	"Aged 70-74"	"number"	2842	""
"2014"	"Male"	"E09000031"	"Aged 75-79"	"number"	2493	""
"2014"	"Male"	"E09000031"	"Aged 80-84"	"number"	1649	""
"2014"	"Male"	"E09000031"	"Age 85"	"number"	212	""
"2014"	"Male"	"E09000031"	"Age 86"	"number"	221	""
"2014"	"Male"	"E09000031"	"Age 87"	"number"	185	""
"2014"	"Male"	"E09000031"	"Age 88"	"number"	137	""
"2014"	"Male"	"E09000031"	"Age 89"	"number"	97	""
"2014"	"Male"	"E09000031"	"Aged 90+"	"number"	397	""
"2014"	"Male"	"E06000036"	"Aged 60-64"	"number"	2925	""
"2014"	"Male"	"E06000036"	"Aged 65-69"	"number"	2553	""
"2014"	"Male"	"E06000036"	"Aged 70-74"	"number"	1685	""
"2014"	"Male"	"E06000036"	"Aged 75-79"	"number"	1353	""
"2014"	"Male"	"E06000036"	"Aged 80-84"	"number"	933	""
"2014"	"Male"	"E06000036"	"Age 85"	"number"	136	""
"2014"	"Male"	"E06000036"	"Age 86"	"number"	114	""
"2014"	"Male"	"E06000036"	"Age 87"	"number"	95	""
"2014"	"Male"	"E06000036"	"Age 88"	"number"	91	""
"2014"	"Male"	"E06000036"	"Age 89"	"number"	64	""
"2014"	"Male"	"E06000036"	"Aged 90+"	"number"	210	""
"2014"	"Male"	"E06000043"	"Aged 60-64"	"number"	5814	""
"2014"	"Male"	"E06000043"	"Aged 65-69"	"number"	5784	""
"2014"	"Male"	"E06000043"	"Aged 70-74"	"number"	3934	""
"2014"	"Male"	"E06000043"	"Aged 75-79"	"number"	3059	""
"2014"	"Male"	"E06000043"	"Aged 80-84"	"number"	2275	""
"2014"	"Male"	"E06000043"	"Age 85"	"number"	329	""
"2014"	"Male"	"E06000043"	"Age 86"	"number"	328	""
"2014"	"Male"	"E06000043"	"Age 87"	"number"	290	""
"2014"	"Male"	"E06000043"	"Age 88"	"number"	237	""
"2014"	"Male"	"E06000043"	"Age 89"	"number"	177	""
"2014"	"Male"	"E06000043"	"Aged 90+"	"number"	674	""
"2014"	"Male"	"E06000046"	"Aged 60-64"	"number"	4699	""
"2014"	"Male"	"E06000046"	"Aged 65-69"	"number"	5565	""
"2014"	"Male"	"E06000046"	"Aged 70-74"	"number"	4152	""
"2014"	"Male"	"E06000046"	"Aged 75-79"	"number"	3019	""
"2014"	"Male"	"E06000046"	"Aged 80-84"	"number"	2074	""
"2014"	"Male"	"E06000046"	"Age 85"	"number"	301	""
"2014"	"Male"	"E06000046"	"Age 86"	"number"	243	""
"2014"	"Male"	"E06000046"	"Age 87"	"number"	235	""
"2014"	"Male"	"E06000046"	"Age 88"	"number"	192	""
"2014"	"Male"	"E06000046"	"Age 89"	"number"	172	""
"2014"	"Male"	"E06000046"	"Aged 90+"	"number"	603	""
"2014"	"Male"	"E06000035"	"Aged 60-64"	"number"	6907	""
"2014"	"Male"	"E06000035"	"Aged 65-69"	"number"	6990	""
"2014"	"Male"	"E06000035"	"Aged 70-74"	"number"	4699	""
"2014"	"Male"	"E06000035"	"Aged 75-79"	"number"	3512	""
"2014"	"Male"	"E06000035"	"Aged 80-84"	"number"	2277	""
"2014"	"Male"	"E06000035"	"Age 85"	"number"	280	""
"2014"	"Male"	"E06000035"	"Age 86"	"number"	281	""
"2014"	"Male"	"E06000035"	"Age 87"	"number"	220	""
"2014"	"Male"	"E06000035"	"Age 88"	"number"	177	""
"2014"	"Male"	"E06000035"	"Age 89"	"number"	133	""
"2014"	"Male"	"E06000035"	"Aged 90+"	"number"	455	""
"2014"	"Male"	"E06000042"	"Aged 60-64"	"number"	6429	""
"2014"	"Male"	"E06000042"	"Aged 65-69"	"number"	5484	""
"2014"	"Male"	"E06000042"	"Aged 70-74"	"number"	3579	""
"2014"	"Male"	"E06000042"	"Aged 75-79"	"number"	2503	""
"2014"	"Male"	"E06000042"	"Aged 80-84"	"number"	1654	""
"2014"	"Male"	"E06000042"	"Age 85"	"number"	228	""
"2014"	"Male"	"E06000042"	"Age 86"	"number"	227	""
"2014"	"Male"	"E06000042"	"Age 87"	"number"	171	""
"2014"	"Male"	"E06000042"	"Age 88"	"number"	138	""
"2014"	"Male"	"E06000042"	"Age 89"	"number"	133	""
"2014"	"Male"	"E06000042"	"Aged 90+"	"number"	412	""
"2014"	"Male"	"E06000044"	"Aged 60-64"	"number"	4334	""
"2014"	"Male"	"E06000044"	"Aged 65-69"	"number"	4499	""
"2014"	"Male"	"E06000044"	"Aged 70-74"	"number"	3129	""
"2014"	"Male"	"E06000044"	"Aged 75-79"	"number"	2426	""
"2014"	"Male"	"E06000044"	"Aged 80-84"	"number"	1681	""
"2014"	"Male"	"E06000044"	"Age 85"	"number"	239	""
"2014"	"Male"	"E06000044"	"Age 86"	"number"	200	""
"2014"	"Male"	"E06000044"	"Age 87"	"number"	157	""
"2014"	"Male"	"E06000044"	"Age 88"	"number"	177	""
"2014"	"Male"	"E06000044"	"Age 89"	"number"	156	""
"2014"	"Male"	"E06000044"	"Aged 90+"	"number"	486	""
"2014"	"Male"	"E06000038"	"Aged 60-64"	"number"	3056	""
"2014"	"Male"	"E06000038"	"Aged 65-69"	"number"	2808	""
"2014"	"Male"	"E06000038"	"Aged 70-74"	"number"	2048	""
"2014"	"Male"	"E06000038"	"Aged 75-79"	"number"	1670	""
"2014"	"Male"	"E06000038"	"Aged 80-84"	"number"	1098	""
"2014"	"Male"	"E06000038"	"Age 85"	"number"	183	""
"2014"	"Male"	"E06000038"	"Age 86"	"number"	177	""
"2014"	"Male"	"E06000038"	"Age 87"	"number"	139	""
"2014"	"Male"	"E06000038"	"Age 88"	"number"	133	""
"2014"	"Male"	"E06000038"	"Age 89"	"number"	96	""
"2014"	"Male"	"E06000038"	"Aged 90+"	"number"	332	""
"2014"	"Male"	"E06000039"	"Aged 60-64"	"number"	2934	""
"2014"	"Male"	"E06000039"	"Aged 65-69"	"number"	1996	""
"2014"	"Male"	"E06000039"	"Aged 70-74"	"number"	1496	""
"2014"	"Male"	"E06000039"	"Aged 75-79"	"number"	1166	""
"2014"	"Male"	"E06000039"	"Aged 80-84"	"number"	823	""
"2014"	"Male"	"E06000039"	"Age 85"	"number"	83	""
"2014"	"Male"	"E06000039"	"Age 86"	"number"	102	""
"2014"	"Male"	"E06000039"	"Age 87"	"number"	94	""
"2014"	"Male"	"E06000039"	"Age 88"	"number"	62	""
"2014"	"Male"	"E06000039"	"Age 89"	"number"	50	""
"2014"	"Male"	"E06000039"	"Aged 90+"	"number"	223	""
"2014"	"Male"	"E06000045"	"Aged 60-64"	"number"	5039	""
"2014"	"Male"	"E06000045"	"Aged 65-69"	"number"	4879	""
"2014"	"Male"	"E06000045"	"Aged 70-74"	"number"	3371	""
"2014"	"Male"	"E06000045"	"Aged 75-79"	"number"	2616	""
"2014"	"Male"	"E06000045"	"Aged 80-84"	"number"	1909	""
"2014"	"Male"	"E06000045"	"Age 85"	"number"	305	""
"2014"	"Male"	"E06000045"	"Age 86"	"number"	247	""
"2014"	"Male"	"E06000045"	"Age 87"	"number"	223	""
"2014"	"Male"	"E06000045"	"Age 88"	"number"	198	""
"2014"	"Male"	"E06000045"	"Age 89"	"number"	174	""
"2014"	"Male"	"E06000045"	"Aged 90+"	"number"	489	""
"2014"	"Male"	"E06000037"	"Aged 60-64"	"number"	4414	""
"2014"	"Male"	"E06000037"	"Aged 65-69"	"number"	4472	""
"2014"	"Male"	"E06000037"	"Aged 70-74"	"number"	3081	""
"2014"	"Male"	"E06000037"	"Aged 75-79"	"number"	2293	""
"2014"	"Male"	"E06000037"	"Aged 80-84"	"number"	1540	""
"2014"	"Male"	"E06000037"	"Age 85"	"number"	214	""
"2014"	"Male"	"E06000037"	"Age 86"	"number"	183	""
"2014"	"Male"	"E06000037"	"Age 87"	"number"	150	""
"2014"	"Male"	"E06000037"	"Age 88"	"number"	141	""
"2014"	"Male"	"E06000037"	"Age 89"	"number"	119	""
"2014"	"Male"	"E06000037"	"Aged 90+"	"number"	381	""
"2014"	"Male"	"E06000040"	"Aged 60-64"	"number"	3748	""
"2014"	"Male"	"E06000040"	"Aged 65-69"	"number"	3932	""
"2014"	"Male"	"E06000040"	"Aged 70-74"	"number"	2785	""
"2014"	"Male"	"E06000040"	"Aged 75-79"	"number"	2196	""
"2014"	"Male"	"E06000040"	"Aged 80-84"	"number"	1622	""
"2014"	"Male"	"E06000040"	"Age 85"	"number"	264	""
"2014"	"Male"	"E06000040"	"Age 86"	"number"	196	""
"2014"	"Male"	"E06000040"	"Age 87"	"number"	170	""
"2014"	"Male"	"E06000040"	"Age 88"	"number"	152	""
"2014"	"Male"	"E06000040"	"Age 89"	"number"	133	""
"2014"	"Male"	"E06000040"	"Aged 90+"	"number"	449	""
"2014"	"Male"	"E06000041"	"Aged 60-64"	"number"	4109	""
"2014"	"Male"	"E06000041"	"Aged 65-69"	"number"	4158	""
"2014"	"Male"	"E06000041"	"Aged 70-74"	"number"	3018	""
"2014"	"Male"	"E06000041"	"Aged 75-79"	"number"	2393	""
"2014"	"Male"	"E06000041"	"Aged 80-84"	"number"	1638	""
"2014"	"Male"	"E06000041"	"Age 85"	"number"	240	""
"2014"	"Male"	"E06000041"	"Age 86"	"number"	179	""
"2014"	"Male"	"E06000041"	"Age 87"	"number"	153	""
"2014"	"Male"	"E06000041"	"Age 88"	"number"	119	""
"2014"	"Male"	"E06000041"	"Age 89"	"number"	115	""
"2014"	"Male"	"E06000041"	"Aged 90+"	"number"	374	""
"2014"	"Male"	"E06000060"	"Aged 60-64"	"number"	14030	""
"2014"	"Male"	"E06000060"	"Aged 65-69"	"number"	14006	""
"2014"	"Male"	"E06000060"	"Aged 70-74"	"number"	10216	""
"2014"	"Male"	"E06000060"	"Aged 75-79"	"number"	8185	""
"2014"	"Male"	"E06000060"	"Aged 80-84"	"number"	5700	""
"2014"	"Male"	"E06000060"	"Age 85"	"number"	743	""
"2014"	"Male"	"E06000060"	"Age 86"	"number"	679	""
"2014"	"Male"	"E06000060"	"Age 87"	"number"	602	""
"2014"	"Male"	"E06000060"	"Age 88"	"number"	489	""
"2014"	"Male"	"E06000060"	"Age 89"	"number"	420	""
"2014"	"Male"	"E06000060"	"Aged 90+"	"number"	1348	""
"2014"	"Male"	"E07000061"	"Aged 60-64"	"number"	2735	""
"2014"	"Male"	"E07000061"	"Aged 65-69"	"number"	3227	""
"2014"	"Male"	"E07000061"	"Aged 70-74"	"number"	2318	""
"2014"	"Male"	"E07000061"	"Aged 75-79"	"number"	2005	""
"2014"	"Male"	"E07000061"	"Aged 80-84"	"number"	1495	""
"2014"	"Male"	"E07000061"	"Age 85"	"number"	230	""
"2014"	"Male"	"E07000061"	"Age 86"	"number"	204	""
"2014"	"Male"	"E07000061"	"Age 87"	"number"	239	""
"2014"	"Male"	"E07000061"	"Age 88"	"number"	176	""
"2014"	"Male"	"E07000061"	"Age 89"	"number"	138	""
"2014"	"Male"	"E07000061"	"Aged 90+"	"number"	563	""
"2014"	"Male"	"E07000062"	"Aged 60-64"	"number"	2575	""
"2014"	"Male"	"E07000062"	"Aged 65-69"	"number"	2850	""
"2014"	"Male"	"E07000062"	"Aged 70-74"	"number"	1823	""
"2014"	"Male"	"E07000062"	"Aged 75-79"	"number"	1381	""
"2014"	"Male"	"E07000062"	"Aged 80-84"	"number"	900	""
"2014"	"Male"	"E07000062"	"Age 85"	"number"	147	""
"2014"	"Male"	"E07000062"	"Age 86"	"number"	120	""
"2014"	"Male"	"E07000062"	"Age 87"	"number"	105	""
"2014"	"Male"	"E07000062"	"Age 88"	"number"	73	""
"2014"	"Male"	"E07000062"	"Age 89"	"number"	71	""
"2014"	"Male"	"E07000062"	"Aged 90+"	"number"	279	""
"2014"	"Male"	"E07000063"	"Aged 60-64"	"number"	3159	""
"2014"	"Male"	"E07000063"	"Aged 65-69"	"number"	3397	""
"2014"	"Male"	"E07000063"	"Aged 70-74"	"number"	2520	""
"2014"	"Male"	"E07000063"	"Aged 75-79"	"number"	1973	""
"2014"	"Male"	"E07000063"	"Aged 80-84"	"number"	1527	""
"2014"	"Male"	"E07000063"	"Age 85"	"number"	234	""
"2014"	"Male"	"E07000063"	"Age 86"	"number"	205	""
"2014"	"Male"	"E07000063"	"Age 87"	"number"	182	""
"2014"	"Male"	"E07000063"	"Age 88"	"number"	161	""
"2014"	"Male"	"E07000063"	"Age 89"	"number"	124	""
"2014"	"Male"	"E07000063"	"Aged 90+"	"number"	441	""
"2014"	"Male"	"E07000064"	"Aged 60-64"	"number"	3192	""
"2014"	"Male"	"E07000064"	"Aged 65-69"	"number"	3962	""
"2014"	"Male"	"E07000064"	"Aged 70-74"	"number"	2934	""
"2014"	"Male"	"E07000064"	"Aged 75-79"	"number"	2383	""
"2014"	"Male"	"E07000064"	"Aged 80-84"	"number"	1679	""
"2014"	"Male"	"E07000064"	"Age 85"	"number"	267	""
"2014"	"Male"	"E07000064"	"Age 86"	"number"	220	""
"2014"	"Male"	"E07000064"	"Age 87"	"number"	202	""
"2014"	"Male"	"E07000064"	"Age 88"	"number"	222	""
"2014"	"Male"	"E07000064"	"Age 89"	"number"	162	""
"2014"	"Male"	"E07000064"	"Aged 90+"	"number"	549	""
"2014"	"Male"	"E07000065"	"Aged 60-64"	"number"	4892	""
"2014"	"Male"	"E07000065"	"Aged 65-69"	"number"	5745	""
"2014"	"Male"	"E07000065"	"Aged 70-74"	"number"	4223	""
"2014"	"Male"	"E07000065"	"Aged 75-79"	"number"	3205	""
"2014"	"Male"	"E07000065"	"Aged 80-84"	"number"	2325	""
"2014"	"Male"	"E07000065"	"Age 85"	"number"	342	""
"2014"	"Male"	"E07000065"	"Age 86"	"number"	286	""
"2014"	"Male"	"E07000065"	"Age 87"	"number"	276	""
"2014"	"Male"	"E07000065"	"Age 88"	"number"	220	""
"2014"	"Male"	"E07000065"	"Age 89"	"number"	194	""
"2014"	"Male"	"E07000065"	"Aged 90+"	"number"	600	""
"2014"	"Male"	"E07000084"	"Aged 60-64"	"number"	4589	""
"2014"	"Male"	"E07000084"	"Aged 65-69"	"number"	4521	""
"2014"	"Male"	"E07000084"	"Aged 70-74"	"number"	3184	""
"2014"	"Male"	"E07000084"	"Aged 75-79"	"number"	2355	""
"2014"	"Male"	"E07000084"	"Aged 80-84"	"number"	1599	""
"2014"	"Male"	"E07000084"	"Age 85"	"number"	211	""
"2014"	"Male"	"E07000084"	"Age 86"	"number"	192	""
"2014"	"Male"	"E07000084"	"Age 87"	"number"	173	""
"2014"	"Male"	"E07000084"	"Age 88"	"number"	134	""
"2014"	"Male"	"E07000084"	"Age 89"	"number"	130	""
"2014"	"Male"	"E07000084"	"Aged 90+"	"number"	391	""
"2014"	"Male"	"E07000085"	"Aged 60-64"	"number"	3621	""
"2014"	"Male"	"E07000085"	"Aged 65-69"	"number"	3847	""
"2014"	"Male"	"E07000085"	"Aged 70-74"	"number"	2807	""
"2014"	"Male"	"E07000085"	"Aged 75-79"	"number"	2155	""
"2014"	"Male"	"E07000085"	"Aged 80-84"	"number"	1464	""
"2014"	"Male"	"E07000085"	"Age 85"	"number"	234	""
"2014"	"Male"	"E07000085"	"Age 86"	"number"	210	""
"2014"	"Male"	"E07000085"	"Age 87"	"number"	168	""
"2014"	"Male"	"E07000085"	"Age 88"	"number"	134	""
"2014"	"Male"	"E07000085"	"Age 89"	"number"	123	""
"2014"	"Male"	"E07000085"	"Aged 90+"	"number"	387	""
"2014"	"Male"	"E07000086"	"Aged 60-64"	"number"	3572	""
"2014"	"Male"	"E07000086"	"Aged 65-69"	"number"	3670	""
"2014"	"Male"	"E07000086"	"Aged 70-74"	"number"	2538	""
"2014"	"Male"	"E07000086"	"Aged 75-79"	"number"	1987	""
"2014"	"Male"	"E07000086"	"Aged 80-84"	"number"	1382	""
"2014"	"Male"	"E07000086"	"Age 85"	"number"	209	""
"2014"	"Male"	"E07000086"	"Age 86"	"number"	168	""
"2014"	"Male"	"E07000086"	"Age 87"	"number"	169	""
"2014"	"Male"	"E07000086"	"Age 88"	"number"	128	""
"2014"	"Male"	"E07000086"	"Age 89"	"number"	97	""
"2014"	"Male"	"E07000086"	"Aged 90+"	"number"	316	""
"2014"	"Male"	"E07000087"	"Aged 60-64"	"number"	3196	""
"2014"	"Male"	"E07000087"	"Aged 65-69"	"number"	3805	""
"2014"	"Male"	"E07000087"	"Aged 70-74"	"number"	2690	""
"2014"	"Male"	"E07000087"	"Aged 75-79"	"number"	2209	""
"2014"	"Male"	"E07000087"	"Aged 80-84"	"number"	1628	""
"2014"	"Male"	"E07000087"	"Age 85"	"number"	267	""
"2014"	"Male"	"E07000087"	"Age 86"	"number"	172	""
"2014"	"Male"	"E07000087"	"Age 87"	"number"	158	""
"2014"	"Male"	"E07000087"	"Age 88"	"number"	155	""
"2014"	"Male"	"E07000087"	"Age 89"	"number"	117	""
"2014"	"Male"	"E07000087"	"Aged 90+"	"number"	341	""
"2014"	"Male"	"E07000088"	"Aged 60-64"	"number"	2240	""
"2014"	"Male"	"E07000088"	"Aged 65-69"	"number"	2516	""
"2014"	"Male"	"E07000088"	"Aged 70-74"	"number"	1602	""
"2014"	"Male"	"E07000088"	"Aged 75-79"	"number"	1349	""
"2014"	"Male"	"E07000088"	"Aged 80-84"	"number"	949	""
"2014"	"Male"	"E07000088"	"Age 85"	"number"	133	""
"2014"	"Male"	"E07000088"	"Age 86"	"number"	112	""
"2014"	"Male"	"E07000088"	"Age 87"	"number"	93	""
"2014"	"Male"	"E07000088"	"Age 88"	"number"	94	""
"2014"	"Male"	"E07000088"	"Age 89"	"number"	64	""
"2014"	"Male"	"E07000088"	"Aged 90+"	"number"	233	""
"2014"	"Male"	"E07000089"	"Aged 60-64"	"number"	2441	""
"2014"	"Male"	"E07000089"	"Aged 65-69"	"number"	2656	""
"2014"	"Male"	"E07000089"	"Aged 70-74"	"number"	1942	""
"2014"	"Male"	"E07000089"	"Aged 75-79"	"number"	1507	""
"2014"	"Male"	"E07000089"	"Aged 80-84"	"number"	985	""
"2014"	"Male"	"E07000089"	"Age 85"	"number"	143	""
"2014"	"Male"	"E07000089"	"Age 86"	"number"	109	""
"2014"	"Male"	"E07000089"	"Age 87"	"number"	111	""
"2014"	"Male"	"E07000089"	"Age 88"	"number"	98	""
"2014"	"Male"	"E07000089"	"Age 89"	"number"	75	""
"2014"	"Male"	"E07000089"	"Aged 90+"	"number"	219	""
"2014"	"Male"	"E07000090"	"Aged 60-64"	"number"	3584	""
"2014"	"Male"	"E07000090"	"Aged 65-69"	"number"	3953	""
"2014"	"Male"	"E07000090"	"Aged 70-74"	"number"	2866	""
"2014"	"Male"	"E07000090"	"Aged 75-79"	"number"	2382	""
"2014"	"Male"	"E07000090"	"Aged 80-84"	"number"	1855	""
"2014"	"Male"	"E07000090"	"Age 85"	"number"	277	""
"2014"	"Male"	"E07000090"	"Age 86"	"number"	226	""
"2014"	"Male"	"E07000090"	"Age 87"	"number"	198	""
"2014"	"Male"	"E07000090"	"Age 88"	"number"	158	""
"2014"	"Male"	"E07000090"	"Age 89"	"number"	134	""
"2014"	"Male"	"E07000090"	"Aged 90+"	"number"	436	""
"2014"	"Male"	"E07000091"	"Aged 60-64"	"number"	5919	""
"2014"	"Male"	"E07000091"	"Aged 65-69"	"number"	6827	""
"2014"	"Male"	"E07000091"	"Aged 70-74"	"number"	5037	""
"2014"	"Male"	"E07000091"	"Aged 75-79"	"number"	4096	""
"2014"	"Male"	"E07000091"	"Aged 80-84"	"number"	3148	""
"2014"	"Male"	"E07000091"	"Age 85"	"number"	522	""
"2014"	"Male"	"E07000091"	"Age 86"	"number"	371	""
"2014"	"Male"	"E07000091"	"Age 87"	"number"	395	""
"2014"	"Male"	"E07000091"	"Age 88"	"number"	321	""
"2014"	"Male"	"E07000091"	"Age 89"	"number"	279	""
"2014"	"Male"	"E07000091"	"Aged 90+"	"number"	927	""
"2014"	"Male"	"E07000092"	"Aged 60-64"	"number"	2075	""
"2014"	"Male"	"E07000092"	"Aged 65-69"	"number"	2114	""
"2014"	"Male"	"E07000092"	"Aged 70-74"	"number"	1518	""
"2014"	"Male"	"E07000092"	"Aged 75-79"	"number"	1093	""
"2014"	"Male"	"E07000092"	"Aged 80-84"	"number"	649	""
"2014"	"Male"	"E07000092"	"Age 85"	"number"	97	""
"2014"	"Male"	"E07000092"	"Age 86"	"number"	95	""
"2014"	"Male"	"E07000092"	"Age 87"	"number"	63	""
"2014"	"Male"	"E07000092"	"Age 88"	"number"	58	""
"2014"	"Male"	"E07000092"	"Age 89"	"number"	48	""
"2014"	"Male"	"E07000092"	"Aged 90+"	"number"	181	""
"2014"	"Male"	"E07000093"	"Aged 60-64"	"number"	3541	""
"2014"	"Male"	"E07000093"	"Aged 65-69"	"number"	3840	""
"2014"	"Male"	"E07000093"	"Aged 70-74"	"number"	2707	""
"2014"	"Male"	"E07000093"	"Aged 75-79"	"number"	2211	""
"2014"	"Male"	"E07000093"	"Aged 80-84"	"number"	1369	""
"2014"	"Male"	"E07000093"	"Age 85"	"number"	199	""
"2014"	"Male"	"E07000093"	"Age 86"	"number"	188	""
"2014"	"Male"	"E07000093"	"Age 87"	"number"	144	""
"2014"	"Male"	"E07000093"	"Age 88"	"number"	118	""
"2014"	"Male"	"E07000093"	"Age 89"	"number"	93	""
"2014"	"Male"	"E07000093"	"Aged 90+"	"number"	341	""
"2014"	"Male"	"E07000094"	"Aged 60-64"	"number"	3370	""
"2014"	"Male"	"E07000094"	"Aged 65-69"	"number"	3597	""
"2014"	"Male"	"E07000094"	"Aged 70-74"	"number"	2571	""
"2014"	"Male"	"E07000094"	"Aged 75-79"	"number"	2038	""
"2014"	"Male"	"E07000094"	"Aged 80-84"	"number"	1466	""
"2014"	"Male"	"E07000094"	"Age 85"	"number"	220	""
"2014"	"Male"	"E07000094"	"Age 86"	"number"	212	""
"2014"	"Male"	"E07000094"	"Age 87"	"number"	165	""
"2014"	"Male"	"E07000094"	"Age 88"	"number"	126	""
"2014"	"Male"	"E07000094"	"Age 89"	"number"	120	""
"2014"	"Male"	"E07000094"	"Aged 90+"	"number"	386	""
"2014"	"Male"	"E07000105"	"Aged 60-64"	"number"	3341	""
"2014"	"Male"	"E07000105"	"Aged 65-69"	"number"	3656	""
"2014"	"Male"	"E07000105"	"Aged 70-74"	"number"	2513	""
"2014"	"Male"	"E07000105"	"Aged 75-79"	"number"	1850	""
"2014"	"Male"	"E07000105"	"Aged 80-84"	"number"	1269	""
"2014"	"Male"	"E07000105"	"Age 85"	"number"	195	""
"2014"	"Male"	"E07000105"	"Age 86"	"number"	148	""
"2014"	"Male"	"E07000105"	"Age 87"	"number"	135	""
"2014"	"Male"	"E07000105"	"Age 88"	"number"	111	""
"2014"	"Male"	"E07000105"	"Age 89"	"number"	116	""
"2014"	"Male"	"E07000105"	"Aged 90+"	"number"	362	""
"2014"	"Male"	"E07000106"	"Aged 60-64"	"number"	4137	""
"2014"	"Male"	"E07000106"	"Aged 65-69"	"number"	4626	""
"2014"	"Male"	"E07000106"	"Aged 70-74"	"number"	3301	""
"2014"	"Male"	"E07000106"	"Aged 75-79"	"number"	2590	""
"2014"	"Male"	"E07000106"	"Aged 80-84"	"number"	1753	""
"2014"	"Male"	"E07000106"	"Age 85"	"number"	271	""
"2014"	"Male"	"E07000106"	"Age 86"	"number"	275	""
"2014"	"Male"	"E07000106"	"Age 87"	"number"	218	""
"2014"	"Male"	"E07000106"	"Age 88"	"number"	193	""
"2014"	"Male"	"E07000106"	"Age 89"	"number"	158	""
"2014"	"Male"	"E07000106"	"Aged 90+"	"number"	548	""
"2014"	"Male"	"E07000107"	"Aged 60-64"	"number"	2344	""
"2014"	"Male"	"E07000107"	"Aged 65-69"	"number"	2196	""
"2014"	"Male"	"E07000107"	"Aged 70-74"	"number"	1593	""
"2014"	"Male"	"E07000107"	"Aged 75-79"	"number"	1295	""
"2014"	"Male"	"E07000107"	"Aged 80-84"	"number"	1004	""
"2014"	"Male"	"E07000107"	"Age 85"	"number"	134	""
